,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
240,পাগলে 😅😅😅,0.0,0.0,0.0,0.0,1.0,0.0
241,ডালিম দুটো দেখতে অনেক সুন্দর লাগে,0.0,0.0,1.0,0.0,0.0,0.0
242,খায় কি মালডা😂,1.0,0.0,0.0,0.0,0.0,0.0
243,কয়টা লাগে,1.0,0.0,0.0,0.0,1.0,0.0
244,এই শয়তানের বাচ্চা 🐘 তরে ভালো লাগে না,1.0,0.0,0.0,1.0,1.0,0.0
245,মাহমুদুল্লাহ যে বোলিংও করতে পারেন এটা কি অধিনায়কেরা ভুলে গেছেন?,0.0,0.0,0.0,0.0,0.0,0.0
246,এটা কি রিয়েল নাকি পুতুল😳😳,1.0,0.0,0.0,0.0,0.0,1.0
247,পরী মনি মিসিং😂,0.0,0.0,1.0,0.0,0.0,0.0
248,দুইটা ব্যা পরছে,0.0,0.0,0.0,0.0,0.0,0.0
249,wow🥰🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
250,amon akkhan biya ami o korte chai ????????,0.0,0.0,0.0,0.0,0.0,0.0
251,tor ada,0.0,0.0,0.0,0.0,0.0,0.0
252,mammmaaaa,0.0,0.0,0.0,0.0,0.0,0.0
253,পাবিকিকরে তুই ১২ ভাতারি,1.0,1.0,1.0,0.0,0.0,1.0
254,"এই ধরনের আরও পোস্ট পেতে, পোস্ট দাতার প্যান্টের ভিতরে থাকা দুইটা বেল আইকনে ক্লিক করে চেপে ধরুন, এবং যতক্ষণ পর্যন্ত ফটাস করে শব্দ না হয় ততক্ষণ পর্যন্ত চ",1.0,0.0,0.0,0.0,1.0,0.0
255,আমি ভিডিও বানালে যাচ্ছে না ভাইয়া,0.0,0.0,0.0,0.0,0.0,0.0
256,ki korlaaaaa miaaaa,0.0,0.0,0.0,0.0,0.0,0.0
257,ধর্ষণকারীরা তোকে চোখে দেখেনা। কক্সবাজারের ওই মহিলার জায়গায় ধর্ষণকারীরা তোকে নিয়ে গেলে অনেক খুশি হতাম,0.0,0.0,0.0,0.0,1.0,0.0
258,গোদ্দারের গাছ,1.0,0.0,0.0,0.0,0.0,0.0
259,awesome.. valo laglo,0.0,0.0,0.0,0.0,0.0,0.0
260,"গ্লেন ম্যাকসওয়েল, স্টিভ স্মিথ, রাবাডা, ডি কক, হাসিম আমলা, গেইল, রশিদ খান, এরা কোথায়???",0.0,0.0,0.0,0.0,0.0,0.0
261,বালের টাইম হ্লার পুত,1.0,0.0,0.0,0.0,1.0,0.0
262,ইডির কয়টারে পুন্দাইসোস?,1.0,0.0,0.0,0.0,0.0,0.0
263,"ওদের বাঁচিয়ে রাখার কি দরকার, ক্রসফায়ারে দিলেই হয় ।",1.0,1.0,1.0,0.0,0.0,0.0
264,very nice😁😁😁,0.0,0.0,0.0,0.0,0.0,0.0
265,চুদ বার দিবা,0.0,1.0,1.0,0.0,0.0,0.0
266,Nostalgic hoye gelam.,0.0,0.0,0.0,0.0,0.0,0.0
267,Toke diye jodi T-shirt r modeling kore sei T-shirt ki cholbe.....???,0.0,0.0,0.0,0.0,0.0,0.0
268,Khub valo,0.0,0.0,0.0,0.0,0.0,0.0
269,কালো রং আমার খুব পছন্দের তোমি কালো জাংগা পরেছো তাই তোমাকে খুব সেক্সি দেখা যাচ্ছে আর এমনি তেও পিগার তো সেই,1.0,1.0,1.0,0.0,0.0,0.0
270,ঠিক 😏😏😏,0.0,0.0,0.0,0.0,0.0,0.0
271,এরা হিজরা হলেও মানুষ,0.0,1.0,0.0,0.0,1.0,0.0
272,You are out of social..,0.0,0.0,0.0,0.0,0.0,0.0
273,Vaiya Chattgram theke Dhaka ashche Akta wish niye seta holo apnr sathe dekha... Please vai aktu bollen nah Apnr sathe kothay dekha hbbe? And believe me ami apnr video tkhn theke dekhi jkhn theke apni video make koren! Vai Please vaiva Deikkhen!,0.0,0.0,0.0,0.0,0.0,0.0
274,nice2🥰🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
275,কেরে 😳😳😳😳😳,1.0,0.0,0.0,0.0,1.0,0.0
276,votra,1.0,0.0,0.0,0.0,1.0,1.0
277,দিলি তো নুনু খাড়া কইরা,1.0,0.0,0.0,0.0,0.0,0.0
278,পানিতে খেলা হবে নাকি,1.0,1.0,1.0,0.0,0.0,0.0
279,"আমার আইডিটা পিউজ হয়ে আছে, প্লিজ সবাইর কাছে একটা অনুরোধ,,, সবাই একটু আমার প্রোফাইল থেকে গুরে আসবেন,,আর আমার FO আইডির নাম হচ্ছে, GAMING RAYHAN সবাই এড",0.0,0.0,0.0,0.0,0.0,0.0
280,কে কে আমার মত কমেন্ট পডতে এসেছেন😏দেখি দেখা যায় কি না😏‍,1.0,0.0,0.0,0.0,0.0,0.0
281,"Wait wait...eto gali daua thik na....  ?????? ?????? ???,  ????? ???? ???????????, ??????????, ?????????? ? ????????????? ?? ??? (???????, ????? ?? : ????)",0.0,0.0,0.0,0.0,0.0,0.0
282,গুজব,1.0,0.0,0.0,0.0,0.0,0.0
283,চদন লাগবে,0.0,1.0,1.0,0.0,0.0,0.0
284,খালি মরে দেখো তোমার কি হয় বুঝতে পারবে,1.0,0.0,0.0,0.0,0.0,0.0
285,"vai nude video thukku new video joldi char, jate amra aro moja nite pari r ha ha react dite pari?????? (lope u jessia????) lope from Uganda",1.0,0.0,1.0,0.0,0.0,0.0
286,কুক্ষাত জ্যাউরা বস্তির ডাস্টবিন এ ফেলে দেয়া এব্রসোন এর ফসল,1.0,0.0,0.0,0.0,1.0,0.0
287,So cute 🥰🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
288,Nice🤪🤪,0.0,0.0,0.0,0.0,0.0,0.0
289,কি সুন্দর সুন্দর জিনিস 😁😁,1.0,1.0,0.0,0.0,1.0,0.0
290,গোয়া ডা কমাবো,0.0,0.0,1.0,0.0,0.0,0.0
291,star😂,0.0,0.0,0.0,0.0,0.0,0.0
292,বোলিংয়ে প্রাণ ফেরাতে দলে তাসকিন ও ফরহাদ রেজা,0.0,0.0,0.0,0.0,0.0,0.0
293,এক্সিলেন্ট বেবি বিউটিফুল বিউটিফুল আমার প্রিয় অসাধারণ একটা পরি আমিও তোমাকে চাই এবং তার,0.0,1.0,0.0,0.0,0.0,0.0
294,"এক.দল সয়তান।
এরা আল্লাহ তুমি এদেরকে হেদায়েত দান করুন আমিন",0.0,0.0,0.0,0.0,1.0,0.0
295,নাচ না দেখাই ওইডা দেখাও। মাদারটুস্ট!,1.0,1.0,1.0,0.0,0.0,0.0
296,Nice😁😁🤟🤟😝😝🥀🥀🥀🥀,0.0,0.0,0.0,0.0,0.0,0.0
297,noti,1.0,0.0,0.0,0.0,1.0,0.0
298,আমি কমেন্ট পড়তে এসেছি দয়া করে কেউ ধাক্কা দিয়েন না 😁😂😳😳😳,0.0,0.0,0.0,0.0,0.0,0.0
299,পর্নো স্টারকে পেয়ে সবাই উৎফুল্ল,1.0,0.0,0.0,0.0,1.0,1.0
300,tola deia sona daha jai,1.0,1.0,0.0,0.0,1.0,0.0
301,জরিতো দুই একটারে ক্রশফার করতে পারলে একবারে স্টপ হয়ে যাবে।,0.0,0.0,0.0,0.0,0.0,0.0
302,আস্তে আস্তে গালি দেন কেউ দাকা দাকি করবেন না পরে দেখবেন জুতা ছিড়ে যাবে,0.0,0.0,0.0,0.0,0.0,0.0
303,ডেরাম,0.0,0.0,0.0,0.0,1.0,0.0
304,আমি কিছু দেখি নাই 🙈🙈🙈🙈🙈🙈🙈🙈😁,0.0,0.0,0.0,0.0,0.0,0.0
305,আইতেছি,0.0,0.0,0.0,0.0,0.0,0.0
306,এঁড়ে পাড তোরা কইতে ভিডিওর মধ্যে আসোছ,0.0,0.0,0.0,0.0,0.0,0.0
307,Onk moja chilo re,0.0,0.0,0.0,0.0,0.0,0.0
308,tor student tor loge emn kore na to? xD,0.0,0.0,0.0,0.0,0.0,0.0
309,Aei pager prottek ta post amer vison pochonder. Khub valo chilo,0.0,0.0,0.0,0.0,0.0,0.0
310,অসাধারণ দিদি তুমি,0.0,0.0,0.0,0.0,0.0,0.0
311,খেলা দিবেন,1.0,0.0,0.0,0.0,0.0,0.0
312,একটু দেখাবা চিপা বলে কি আছে ঐটা,0.0,0.0,0.0,0.0,0.0,0.0
313,wow wow wow 😲😲🥰😘🥰,0.0,0.0,0.0,0.0,0.0,0.0
314,nc😁😁😁nc,0.0,0.0,0.0,0.0,0.0,0.0
315,Salman vi amr kase apnr banano porn video ovodro prem ache......????viral kore debo?,1.0,0.0,1.0,0.0,0.0,0.0
316,"এই সালি সালারা যে সানি লিওনের সাথে দেখা করতে আইছে তারা সানি লিওনের গোপন ভিডিও দেখে না,,,",1.0,0.0,1.0,0.0,1.0,0.0
317,এরে বইন এই ভিডিও দেখতে দেখতে এহন অশান্তি লাগে 😒😒,1.0,0.0,0.0,0.0,0.0,0.0
318,খানকিমাগী,0.0,0.0,1.0,0.0,0.0,0.0
319,তোরে ফেণি ভরে দিবে পাবব্লিক,1.0,1.0,1.0,0.0,1.0,1.0
320,wow🥰🥰🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
321,অস্ট্রেলিয়ার গরুর মত দেখা যায় 😆,0.0,0.0,0.0,0.0,1.0,0.0
322,নাউজুবিল্লাহ 😡,1.0,0.0,0.0,0.0,0.0,0.0
323,আমি মনে করি   সেনাবাহিনী দিয়ে ঘেরাও করে নারী-পুরুষ সবাইকে ধরে নিয়ে যাওয়া উচিত হবে এগুলো দেখলে ভয় তো আর কেউ কিছু করবে না,0.0,0.0,0.0,0.0,0.0,0.0
324,"দীঘি তুই যাবি আমার সাথে,,,অনেক টাকা পাবি",0.0,0.0,0.0,0.0,1.0,0.0
325,কোন পাগলের দেশে বসবাস করছি আমরা :( আল্লাহ্ সবাইকে বুঝার শক্তি দাও।,1.0,0.0,0.0,0.0,0.0,1.0
326, ভয় করো,0.0,0.0,0.0,0.0,1.0,0.0
327,ফাঁসির  নিয়ম করা হোক।,1.0,1.0,1.0,0.0,1.0,1.0
328,ঊছধপ,0.0,0.0,0.0,0.0,0.0,0.0
329,এসব পাগল দেশ থেকে জুতা দিয়ে পিটিয়ে বাইর করে দেওয়া দরকার,1.0,0.0,0.0,0.0,1.0,0.0
330,কষা নাকী বস ?,1.0,0.0,0.0,0.0,1.0,0.0
331,গরু বাচ্চা 😅😅😅,1.0,0.0,0.0,0.0,1.0,0.0
332,Tonight�s inbox.  1. Jao namaj poro  2. Amar jonno doa koiro,0.0,0.0,0.0,0.0,0.0,0.0
333,এই পোষ্ট দেখে পাশের বাড়ির ছোট চাচীর বড় মেয়ের ননদের ভাসুরের মেঝো শালিকার বান্ধবীর চাচাত ভাইয়ের গার্লফ্রেন্ডের মামাত বোনের জামাইর বন্ধুর ছোট ভাবীর বড় বোনের মেয়েটা হাসতে হাসতে অজ্ঞান হয়ে পড়েছে।,0.0,0.0,0.0,0.0,0.0,0.0
334,"ওরে শতানের বাচ্চা, তুই আবার মিশা সওদাগরের লগে ছবি দিছোস। কি মনে করেচিস তুই, তোকে ছেড়ে দিবো শতানের বাচ্চা শতান। তো নিয়ম করে তিন বেলা গালি দেয়া হবে শতানের বাচ্চা!",1.0,1.0,1.0,1.0,1.0,1.0
335,vai apnader samne silam😏😏,0.0,0.0,0.0,0.0,0.0,0.0
336,you doll,0.0,0.0,0.0,0.0,0.0,0.0
337,ডাব দুই টা সেই,0.0,0.0,1.0,0.0,0.0,0.0
338,nice 👍👍👍,0.0,0.0,0.0,0.0,0.0,0.0
339,জলহচতু এরকুম জরাইচচ দে🥺,0.0,0.0,0.0,0.0,1.0,0.0
340,আমার নিউ আইডি সাপোট দাও সবাই🥺🥺,0.0,0.0,0.0,0.0,0.0,0.0
341,nirlojjo behaiya😏😏😏,1.0,0.0,0.0,0.0,1.0,0.0
342,আমি যদি তুকে পাইতাম তুর বোরকা খুলে নিচে মরিচেরগুঁড়ো লাগিয়ে দিতাম,1.0,0.0,0.0,1.0,0.0,0.0
343,"আজ যদি ড. জাকির নায়েক আসতো বাংলাদেশে তাহলে কিছু নামধারী আলেম/জালেম রাস্তায় মিছিল করতো..
আর সানি লিওন আসাতে সব জালেম চুপ এখন..",0.0,0.0,0.0,0.0,0.0,0.0
344,ও বাবা রে বেগুন জিয়া আবার ম্যাঠাম হইলো কবে থেকে আপনার ম্যাঠাম কি ম্যাডাম বানান জানে কাকু?,1.0,1.0,0.0,0.0,1.0,0.0
345,"ইনি ইন্ডিয়ান,, এইটা ফেইক আইডি,,তার কোন টিকটক আইডি নাই।
ইস্টা তে call me sherny লিখে সার্চ করলেই পেয়ে যাবা,আর এই ভিডিও গুলো অনেকদিন আগের",0.0,0.0,0.0,0.0,0.0,0.0
346,nosto maiya😡😡😡😡,1.0,1.0,1.0,0.0,0.0,0.0
347,oka anis,0.0,0.0,0.0,0.0,0.0,0.0
348,Jeshob meyera baje dress pore nijeder show off kore tara nijerai nijeder bilaye dey onno rich people er kase and jeshob chesra chotolok public ase tara haat er nagale jader paye tader rape kore.,1.0,0.0,1.0,0.0,0.0,0.0
349,"যারা হাতেনাতে প্রমান ছাড়া সন্দেহ করে মেরেছে তাদের বিরুদ্ধে ব্যবস্থা নেওয়া হোক,,, উফস সিসিসিস কারকাছে কি বললাম,,,, যারা মেকাপ করে ক্যামেরা লাইট অ্যাকশন বলে খুন করে তাদেরই কিছু করে না হাহাহাাহাহাাাাাাা রাজাকার!",0.0,0.0,0.0,1.0,0.0,0.0
350,আমাদের দেশের বেশির ভাগ মানুষের মুখ খারাপ😭😭কি যে মজা পাই এরা গালমন্দ করে?? 😇,0.0,0.0,0.0,0.0,0.0,0.0
351,কনডম দূঘটনায় জন্ম এই শালির😂😂😂,0.0,0.0,0.0,0.0,1.0,1.0
352,tr jnno ak balti afsos,1.0,0.0,0.0,0.0,0.0,0.0
353,জুতা মারে হক,0.0,0.0,0.0,0.0,1.0,0.0
354,এই ভিডোটা জতো বার দেকেছি মোন ভরে নাই ১০০ বার দেখিছি,0.0,0.0,0.0,0.0,0.0,0.0
355,আমি কারাস খাইছি আপু,0.0,0.0,0.0,0.0,0.0,0.0
356,পাঞ্জাবি আর টুপি অপমানে হল,0.0,0.0,0.0,0.0,1.0,0.0
357,ছি ছি ছি এই পতিতা মেয়ে কিভাবে আসলো বাংলাদেশে,0.0,0.0,1.0,0.0,0.0,1.0
358,"একজন ভালো মা, একজন ভালো স্ত্রী, আর একজন ভালো মানুষ সানি❤️",0.0,0.0,0.0,0.0,0.0,0.0
359,"Majhe modhe apni kishu dordanto ktha bolen ,,,ar jnnoi apnek amr vlolage ??????",0.0,0.0,0.0,0.0,0.0,0.0
360,"tor jiboner shob cheye boro vul hoise erokom baal saal gaan release kora, wanna be jotto shob tora, tora shob gulai same, ektu fame pailei nijeder k mon a koros Leonardo Di Caprio ar George Michael, jotto shob baal saal ??????",1.0,1.0,0.0,0.0,1.0,0.0
361,"এর প্রধান উদ্দেশ্য ছিল যেন ধর্ম-বর্ণ-সংস্কৃতির উপর নির্ভর করে কারো সাথে অন্যায়মূলক আচরণ এবং বর্ণবৈষম্য সৃষ্টি না করা হয়। এই লক্ষ্যে তারা অর্থাৎ শিখ, হিন্দু, মুসলিম একত্রিত হয়ে বর্ণবৈষম্যের বিরুদ্ধে যুদ্ধে নেমে পড়ে।",0.0,0.0,0.0,0.0,0.0,0.0
362,তর নানির খালি ঘর,1.0,0.0,1.0,0.0,0.0,0.0
363,"আজ ভদ্রতার জন্য গালি দিতে পারছি না, নাহলে তোরে আবাল বলে গালি দিতাম।",1.0,0.0,0.0,0.0,0.0,0.0
364,Por eita..shundor,0.0,0.0,0.0,0.0,0.0,0.0
365,একটার ঠেং আরেকটার কান্দে থুইয়া চুদবো🖕🖕🖕,1.0,1.0,0.0,1.0,0.0,0.0
366,"আরে, সাথে জারাও আছে,,, তারাও খুব শিক্ষিত,,,,,,,",0.0,0.0,0.0,0.0,0.0,0.0
367,vai age apnar vuri samlan tar por😂😂😁😁😂😂,1.0,1.0,0.0,0.0,1.0,0.0
368,How amazingly people can be brainless in this era eta vebei amr kosto hocche!!!,1.0,0.0,0.0,0.0,0.0,0.0
369,দীঘি প্রশিক্ষণ নিচ্ছে,0.0,0.0,0.0,0.0,0.0,0.0
370,"চমলক্ক ভিডিও
জরিনা বেগম থেকে খলিফা বেগম 🙀🌚🌚🌚🌚👌👌👌👌👌👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿",0.0,0.0,0.0,0.0,1.0,0.0
371,দেখে পুড়াই হিজড়ার মতো দেখতে,0.0,0.0,1.0,0.0,1.0,0.0
372,sil tor oi tar upor akta mar madarchod,1.0,0.0,0.0,0.0,0.0,0.0
373,দুই সানি লিয়ন একসাথে,1.0,0.0,0.0,0.0,0.0,0.0
374,গুহা,1.0,0.0,0.0,0.0,0.0,0.0
375,Salman tahseen re chode nah tbuo tahseen always salman k pondanotey besto thake ?,0.0,0.0,0.0,0.0,0.0,0.0
376,Irrelevant comment kore ki prove korte chacche tarai jane.. Salman er onk action e pochondo na. Tobe ei video te bangladesh er sobcheye boro sotti ta tule dhorse. Ar beshi kichu korte hobe na. ei video er comment dekhlei enough bangladesh er manush eto achoda keno bujha jabe. #rip_bangladesh,1.0,0.0,0.0,0.0,0.0,1.0
377,sunny leon bast kaloar😂,1.0,0.0,0.0,0.0,1.0,0.0
378,"Madarchod, mood tai off koira dili!! -_-",1.0,1.0,1.0,0.0,1.0,1.0
379,আর ভিডিও চাই,0.0,0.0,0.0,0.0,0.0,0.0
380,পারসা ইভানার মতো কণ্ঠ পুরো,0.0,0.0,0.0,0.0,0.0,0.0
381,Ami apnar page r niyomito follower noi..Sudhu ekta jinis e mon e hoi apnak deke j apni vul deshe jonmechen! Aajker ei post ta r jnno onek respect...look the comments even such kind of posts!   Such a shame here!,1.0,0.0,0.0,0.0,0.0,1.0
382,Hi sonaymal muqtadir... Kamon aso ekta gf vaw kore dew na... Khali kiss kormu r kichu na.. Biswas...,1.0,0.0,1.0,0.0,0.0,0.0
383,mone hoy apni second sani leon😁😁😁,0.0,0.0,0.0,0.0,1.0,0.0
